Date,Chain,Postcode,Category,Total Units,Sale Price,Cost Price
8/1/16,Ready Wear,2350,Shoes,215,23.62,11.79
8/1/16,Ready Wear,6530,Mens,569,8.21,3.74
8/1/16,Ready Wear,6280,Mens,605,8.06,3.85
8/1/16,Ready Wear,4068,Mens,584,9.13,4.71
8/1/16,Ready Wear,4068,Kids,729,7.62,4.08
8/1/16,Ready Wear,2650,Mens,735,6.77,3.25
8/1/16,Ready Wear,3550,Womens,520,10.05,5.08
8/1/16,Ready Wear,3353,Kids,802,6.89,3.65
8/1/16,Ready Wear,2541,Shoes,233,33.07,21.9
8/1/16,Ready Wear,2350,Mens,447,11.1,5.25
8/1/16,Ready Wear,2541,Kids,792,6.52,3.19
8/1/16,Ready Wear,2101,Mens,749,6.78,3.25
8/1/16,Ready Wear,2116,Kids,774,6.65,3.2
8/1/16,Ready Wear,3076,Mens,606,8.86,4.44
8/1/16,Ready Wear,3550,Mens,683,8.26,4.33
8/1/16,Ready Wear,2101,Mens,635,9.33,5.1
8/1/16,Ready Wear,2560,Juniors,525,9.78,4.65
8/1/16,Ready Wear,2015,Kids,749,7.44,3.84
8/1/16,Ready Wear,2830,Mens,526,10.71,5.58
8/1/16,Ready Wear,4068,Kids,946,6.16,3.31
8/1/16,Ready Wear,6330,Juniors,789,7.49,4.06
8/1/16,Ready Wear,4558,Womens,568,9.21,4.41
8/1/16,Ready Wear,3199,Shoes,240,33.22,21.79
8/1/16,Ready Wear,2154,Shoes,311,19.61,10.77
8/1/16,Ready Wear,2650,Womens,681,7.99,3.94
8/1/16,Ready Wear,6530,Womens,692,8.19,4.2
8/1/16,Ready Wear,3199,Home,4926,1.23,0.67
8/1/16,Ready Wear,2830,Shoes,256,32.69,21.79
8/1/16,Ready Wear,3353,Womens,765,7.48,3.83
8/1/16,Ready Wear,2650,Juniors,515,10.07,4.62
8/1/16,Ready Wear,4551,Womens,602,9.3,4.61
8/1/16,Ready Wear,4053,Womens,664,9.16,4.9
8/1/16,Ready Wear,2067,Kids,912,6.04,2.9
8/1/16,Ready Wear,2560,Juniors,824,8.19,4.7
8/1/16,Ready Wear,3148,Kids,1013,5.63,2.78
8/1/16,Ready Wear,2015,Kids,889,6.43,3.18
8/1/16,Ready Wear,2015,Womens,796,7.91,4.28
8/1/16,Ready Wear,6280,Womens,563,9.87,4.67
8/1/16,Ready Wear,2830,Shoes,273,20.35,9.57
8/1/16,Ready Wear,3199,Juniors,594,9.76,4.79
8/1/16,Ready Wear,6330,Mens,759,8.19,4.3
8/1/16,Ready Wear,3018,Kids,1009,5.97,3.01
8/1/16,Ready Wear,6330,Mens,992,6.43,3.34
8/1/16,Ready Wear,2101,Shoes,204,37.62,22.53
8/1/16,Ready Wear,3066,Womens,794,8.1,4.2
8/1/16,Ready Wear,2154,Shoes,277,32.9,21.64
8/1/16,Ready Wear,2830,Kids,910,7.02,3.58
8/1/16,Ready Wear,6330,Kids,904,6.62,3.13
8/1/16,Ready Wear,2830,Mens,743,7.8,3.54
8/1/16,Ready Wear,4119,Mens,636,10.05,5.06
8/1/16,Ready Wear,2154,Mens,687,9.11,4.45
8/1/16,Ready Wear,3175,Womens,815,8.14,4.17
8/1/16,Ready Wear,3199,Home,1338,5.76,3.33
8/1/16,Ready Wear,2800,Kids,868,8.19,4.41
8/1/16,Ready Wear,3066,Shoes,295,24.47,13.35
8/1/16,Ready Wear,2350,Shoes,298,33.24,22.2
8/1/16,Ready Wear,3199,Shoes,365,20.41,11.35
8/1/16,Ready Wear,3353,Kids,1095,6.38,3.35
8/1/16,Ready Wear,2650,Kids,1030,6.54,3.32
8/1/16,Ready Wear,2650,Kids,1034,6.69,3.48
8/1/16,Ready Wear,4119,Mens,742,8.9,4.32
8/1/16,Ready Wear,2067,Shoes,300,32.04,20.51
8/1/16,Ready Wear,2650,Mens,702,9.82,4.86
8/1/16,Ready Wear,2560,Shoes,299,33.3,21.49
8/1/16,Ready Wear,3148,Kids,1044,6.88,3.47
8/1/16,Ready Wear,3148,Shoes,327,35.6,24.35
8/1/16,Ready Wear,2154,Womens,863,8.45,4.18
8/1/16,Ready Wear,3018,Womens,790,9.32,4.61
8/1/16,Ready Wear,2560,Womens,940,8.18,4.15
8/1/16,Ready Wear,4119,Kids,996,8.05,4.21
8/1/16,Ready Wear,6330,Womens,734,9.99,4.77
8/1/16,Ready Wear,4119,Womens,834,9.4,4.8
8/1/16,Ready Wear,3148,Mens,1003,7.59,3.75
8/1/16,Ready Wear,3199,Kids,1193,6.43,3.18
8/1/16,Ready Wear,3199,Mens,877,8.68,4.1
8/1/16,Ready Wear,2154,Mens,809,8.85,3.82
8/1/16,Ready Wear,2154,Kids,1224,7.29,3.92
8/1/16,Ready Wear,3199,Kids,1301,6.69,3.49
8/1/16,Ready Wear,2560,Mens,995,7.98,3.7
8/1/16,Ready Wear,2560,Mens,795,11.32,5.95
8/1/16,Ready Wear,3199,Mens,1014,7.81,3.5
8/1/16,Ready Wear,2154,Kids,1263,7.1,3.59
8/1/16,Ready Wear,3199,Womens,955,9.46,4.71
8/1/16,Ready Wear,2800,Kids,1279,7.24,3.66
8/1/16,Ready Wear,3148,Mens,985,10.68,5.79
8/1/16,Ready Wear,2560,Kids,1603,7.39,3.78
8/1/16,Ready Wear,4119,Kids,1468,8.29,4.34
8/1/16,Ready Wear,2830,Kids,1340,10.17,5.17
8/1/16,Ready Wear,2560,Kids,2519,7.45,3.84
9/1/16,Ready Wear,2101,Kids,181,3.19,4.09
9/1/16,Ready Wear,3018,Home,145,0.98,1.96
9/1/16,Ready Wear,6330,Home,208,1.41,1.96
9/1/16,Ready Wear,4119,Home,145,1.31,1.97
9/1/16,Ready Wear,4551,Home,137,1.37,1.96
9/1/16,Bellings,3179,Hosiery,22,1,4.39
9/1/16,Bellings,6021,Hosiery,20,1.2,4.39
9/1/16,Bellings,3134,Juniors,14,1.57,6
9/1/16,Ready Wear,4509,Juniors,-6,19.99,10
9/1/16,Ready Wear,3550,Home,136,1.56,1.99
9/1/16,Bellings,2609,Hosiery,19,1.31,4.39
9/1/16,Bellings,7320,Hosiery,16,1.25,4.39
9/1/16,Bellings,4012,Womens,18,1.11,3.5
9/1/16,Bellings,4870,Womens,23,3.18,5
9/1/16,Ready Wear,2617,Womens,67,1.53,2.13
9/1/16,Bellings,3134,Kids,27,2.78,4.18
9/1/16,Ready Wear,4053,Kids,162,4.15,4.38
9/1/16,Bellings,5082,Hosiery,14,1.86,4.39
9/1/16,Bellings,4680,Hosiery,12,1.5,4.39
9/1/16,Ready Wear,3175,Shoes,2,3,20
9/1/16,Bellings,4655,Hosiery,12,1.67,4.39
9/1/16,Ready Wear,2101,Mens,19,3.63,5.32
9/1/16,Ready Wear,2116,Home,29,0.99,1.96
9/1/16,Bellings,6112,Juniors,16,3.25,5
9/1/16,Bellings,4680,Juniors,34,5.17,5.97
9/1/16,Bellings,6010,Hosiery,8,1,4.39
9/1/16,Bellings,3977,Womens,14,1.57,3.5
9/1/16,Bellings,4825,Hosiery,10,1.8,4.39
9/1/16,Bellings,6109,Womens,11,1.15,3.5
9/1/16,Bellings,3977,Kids,22,2.39,3.51
9/1/16,Bellings,2131,Womens,13,1.62,3.5
9/1/16,Bellings,2485,Kids,19,1.58,2.86
9/1/16,Bellings,4883,Womens,6,1.17,5
9/1/16,Ready Wear,4215,Womens,1,5,26.78
9/1/16,Ready Wear,4215,Groceries,30,7,7.71
9/1/16,Ready Wear,2617,Mens,1,10,30
9/1/16,Ready Wear,2101,Hosiery,25,0.21,1
9/1/16,Bellings,3915,Mens,26,3.11,3.86
9/1/16,Bellings,2158,Hosiery,8,2,4.39
9/1/16,Ready Wear,3550,Mens,7,2.43,5
9/1/16,Ready Wear,3199,Shoes,1,3,20
9/1/16,Ready Wear,4509,Shoes,1,3,20
9/1/16,Bellings,3134,Juniors,6,2,4.75
9/1/16,Ready Wear,2617,Juniors,5,4,7.11
9/1/16,Bellings,7010,Womens,7,1.29,3.5
9/1/16,Bellings,6030,Womens,4,2.5,6
9/1/16,Bellings,3280,Hosiery,4,1,4.39
9/1/16,Bellings,3915,Womens,17,3.32,4.11
9/1/16,Bellings,870,Kids,55,2.38,2.62
9/1/16,Ready Wear,2617,Home,19,1.27,1.96
9/1/16,Ready Wear,6530,Kids,3,1,5.25
9/1/16,Ready Wear,2101,Intimate,22,1.18,1.75
9/1/16,Bellings,2539,Womens,2,-1.5,3.88
9/1/16,Bellings,4570,Kids,7,0.99,2.5
9/1/16,Ready Wear,4053,Juniors,29,3.97,4.32
9/1/16,Ready Wear,2480,Juniors,2,5,10
9/1/16,Ready Wear,2541,Womens,1,7,17
9/1/16,Ready Wear,4558,Mens,4,2.5,5
9/1/16,Bellings,3136,Juniors,12,5.25,6.05
9/1/16,Ready Wear,4068,Juniors,5,2.2,4.05
9/1/16,Bellings,3977,Womens,20,3.85,4.31
9/1/16,Bellings,5168,Womens,6,2,3.5
9/1/16,Bellings,6027,Womens,14,2.78,3.42
9/1/16,Bellings,2064,Mens,7,2.54,3.77
9/1/16,Bellings,7010,Kids,13,3.77,4.43
9/1/16,Bellings,5011,Womens,9,2.56,3.5
9/1/16,Bellings,870,Womens,11,2.27,3.04
9/1/16,Ready Wear,2020,Groceries,12,6.25,6.94
9/1/16,Ready Wear,4053,Hosiery,7,0.99,2.16
9/1/16,Bellings,2141,Womens,18,6.36,6.81
9/1/16,Bellings,4883,Kids,9,3.55,4.45
9/1/16,Ready Wear,2067,Kids,2,1,5
9/1/16,Ready Wear,3018,Womens,4,3,5
9/1/16,Ready Wear,3175,Mens,-1,14.99,7
9/1/16,Ready Wear,3018,Womens,35,3.06,3.28
9/1/16,Ready Wear,4509,Accessories,6,1,2.25
9/1/16,Bellings,6052,Juniors,3,2.33,4.75
9/1/16,Ready Wear,2015,Womens,-1,14.99,8
9/1/16,Bellings,3500,Hosiery,2,1,4.39
9/1/16,Bellings,4570,Hosiery,2,1,4.39
9/1/16,Ready Wear,2020,Home,5,8.99,10.3
9/1/16,Ready Wear,6280,Womens,-1,14.99,8.75
9/1/16,Ready Wear,3148,Kids,8,4,4.75
9/1/16,Ready Wear,3175,Juniors,19,9.68,10
9/1/16,Ready Wear,4053,Mens,3,3,5
9/1/16,Bellings,7010,Mens,7,4.14,5
9/1/16,Ready Wear,4558,Mens,6,3,4
9/1/16,Bellings,3630,Juniors,21,3.66,3.94
9/1/16,Bellings,6109,Juniors,6,4.66,5.62
9/1/16,Bellings,5343,Womens,3,1.67,3.5
9/1/16,Bellings,5011,Juniors,-1,9.99,4.8
9/1/16,Ready Wear,3199,Juniors,1,5,10
9/1/16,Bellings,4883,Intimate,2,0.5,3
9/1/16,Bellings,7018,Womens,2,1,3.5
9/1/16,Ready Wear,3148,Womens,-1,9.99,5
9/1/16,Bellings,3915,Womens,14,5.61,5.95
9/1/16,Bellings,3030,Mens,-1,7.99,3.25
9/1/16,Ready Wear,2101,Juniors,1,5,9.5
9/1/16,Ready Wear,3076,Mens,2,2,4.25
9/1/16,Bellings,3429,Kids,2,1,3.25
9/1/16,Ready Wear,3353,Hosiery,3,3,4.39
9/1/16,Ready Wear,3175,Kids,1,1,5
9/1/16,Bellings,4220,Womens,4,2.5,3.5
9/1/16,Bellings,3690,Home,-1,7.99,4
9/1/16,Bellings,4220,Juniors,-1,7.99,4
9/1/16,Bellings,5082,Home,-1,7.99,4
9/1/16,Bellings,6010,Kids,1,2,5.9
9/1/16,Ready Wear,4119,Home,5,1.78,2.55
9/1/16,Ready Wear,4119,Juniors,1,1,4.8
9/1/16,Bellings,3931,Juniors,9,4.61,5.03
9/1/16,Ready Wear,3550,Juniors,2,3,4.8
9/1/16,Bellings,7250,Hosiery,4,3.5,4.39
9/1/16,Ready Wear,2830,Groceries,5,7,7.71
9/1/16,Bellings,7320,Kids,3,5,6.17
9/1/16,Bellings,2485,Womens,-1,5.99,2.5
9/1/16,Bellings,5169,Intimate,-1,7.99,4.5
9/1/16,Ready Wear,4068,Home,6,1.99,2.55
9/1/16,Ready Wear,4558,Kids,3,3.67,4.75
9/1/16,Ready Wear,2830,Mens,2,1,2.55
9/1/16,Bellings,4680,Juniors,2,2,3.53
9/1/16,Bellings,3429,Kids,2,1,2.5
9/1/16,Bellings,3915,Intimate,7,2.57,3
9/1/16,Bellings,4740,Kids,1,1,4
9/1/16,Bellings,4740,Kids,2,1,2.5
9/1/16,Ready Wear,6530,Womens,-1,7.99,5
9/1/16,Bellings,6021,Kids,5,4.2,4.76
9/1/16,Ready Wear,3199,Hosiery,2,3,4.39
9/1/16,Bellings,3915,Kids,13,5.41,5.62
9/1/16,Ready Wear,3148,Womens,1,1,3.5
9/1/16,Bellings,6109,Juniors,1,3,5.5
9/1/16,Ready Wear,2560,Home,2,1.5,2.55
9/1/16,Bellings,4825,Kids,3,1.8,2.5
9/1/16,Ready Wear,3066,Mens,4,1.99,2.5
9/1/16,Ready Wear,2116,Groceries,2,2.49,3.5
9/1/16,Bellings,870,Home,1,2,4
9/1/16,Bellings,2141,Home,1,2,4
9/1/16,Ready Wear,2541,Mens,1,1,3
9/1/16,Ready Wear,2800,Mens,1,3,5
9/1/16,Ready Wear,3018,Mens,1,3,5
9/1/16,Bellings,3915,Womens,1,3.5,5.5
9/1/16,Ready Wear,4558,Shoes,2,25,26
9/1/16,Bellings,6010,Womens,4,3,3.5
9/1/16,Bellings,2485,Intimate,-1,4.99,3.15
9/1/16,Bellings,2539,Accessories,-1,3.99,2.16
9/1/16,Ready Wear,2650,Mens,2,1.5,2.35
9/1/16,Ready Wear,2101,Juniors,3,5,5.5
9/1/16,Ready Wear,4068,Kids,1,1,2.5
9/1/16,Bellings,4305,Kids,1,1,2.5
9/1/16,Bellings,7320,Home,1,1,2.4
9/1/16,Ready Wear,3148,Groceries,40,6.1,6.13
9/1/16,Ready Wear,2067,Home,2,1.75,2.38
9/1/16,Bellings,6052,Mens,1,3,4.25
9/1/16,Bellings,6052,Home,1,1,2.25
9/1/16,Ready Wear,6280,Mens,1,3,4.25
9/1/16,Ready Wear,2020,Hosiery,1,0.99,2.16
9/1/16,Ready Wear,2020,Home,7,1.86,2.02
9/1/16,Ready Wear,3076,Home,6,1.83,2.02
9/1/16,Bellings,4740,Womens,-1,1.99,0.89
9/1/16,Ready Wear,2795,Intimate,4,0.99,1.25
9/1/16,Ready Wear,2617,Mens,2,1.99,2.5
9/1/16,Ready Wear,6330,Hosiery,-1,1.99,0.98
9/1/16,Ready Wear,3018,Shoes,1,25,26
9/1/16,Ready Wear,3076,Womens,2,5,5.5
9/1/16,Ready Wear,3175,Intimate,2,3,3.5
9/1/16,Ready Wear,4551,Womens,2,2,2.5
9/1/16,Bellings,4802,Womens,1,5,6
9/1/16,Bellings,4825,Womens,1,5,6
9/1/16,Bellings,6725,Kids,2,2,2.5
9/1/16,Bellings,7320,Juniors,1,5,6
9/1/16,Bellings,7018,Kids,6,2.93,3.08
9/1/16,Ready Wear,4119,Hosiery,6,1.99,2.14
9/1/16,Ready Wear,2800,Hosiery,7,1.99,2.11
9/1/16,Ready Wear,4068,Intimate,1,3,3.75
9/1/16,Ready Wear,4558,Hosiery,1,0.25,1
9/1/16,Bellings,7250,Home,1,2,2.75
9/1/16,Bellings,6109,Home,1,5,5.5
9/1/16,Bellings,6027,Mens,1,1,1.3
9/1/16,Ready Wear,4551,Kids,1,0.99,1.25
9/1/16,Bellings,4220,Accessories,1,1,1.25
9/1/16,Bellings,4703,Juniors,1,1,1.25
9/1/16,Bellings,5011,Womens,2,4,4.05
9/1/16,Ready Wear,2116,Accessories,9,4.99,5
9/1/16,Bellings,4802,Kids,6,3,3.01
9/1/16,Ready Wear,3550,Shoes,2,2.99,3
9/1/16,Bellings,2064,Shoes,9,1,1
9/1/16,Ready Wear,2101,Hosiery,1,1,1
9/1/16,Ready Wear,2154,Shoes,4,1,1
9/1/16,Ready Wear,2480,Kids,5,1,1
9/1/16,Ready Wear,2541,Kids,3,1,1
9/1/16,Ready Wear,2560,Mens,2,5,5
9/1/16,Ready Wear,2830,Shoes,2,1,1
9/1/16,Bellings,3131,Juniors,1,3,3
9/1/16,Bellings,3500,Home,2,12,12
9/1/16,Bellings,3931,Womens,1,3,3
9/1/16,Ready Wear,4509,Kids,13,1,1
9/1/16,Bellings,4825,Womens,2,5,5
9/1/16,Bellings,4870,Womens,2,3,3
9/1/16,Bellings,5168,Womens,1,7,7
9/1/16,Bellings,6010,Womens,4,6,6
9/1/16,Bellings,6027,Mens,2,5,5
9/1/16,Ready Wear,6530,Womens,3,7,7
9/1/16,Ready Wear,2031,Home,2,2,1.96
9/1/16,Ready Wear,3148,Hosiery,1,0.49,0.27
9/1/16,Bellings,4700,Hosiery,1,0.49,0.27
9/1/16,Ready Wear,2031,Intimate,1,3.99,3.75
9/1/16,Ready Wear,2101,Accessories,1,0.5,0.2
9/1/16,Ready Wear,4053,Accessories,1,0.5,0.11
9/1/16,Ready Wear,3018,Groceries,6,2.99,2.92
9/1/16,Ready Wear,2067,Mens,2,1.99,1.75
9/1/16,Ready Wear,2617,Kids,2,1.49,1.25
9/1/16,Ready Wear,2101,Womens,1,3,2.5
9/1/16,Ready Wear,2101,Intimate,1,1,0.5
9/1/16,Ready Wear,2541,Mens,1,4.5,4
9/1/16,Ready Wear,3199,Juniors,5,2.6,2.5
9/1/16,Bellings,4680,Home,9,4.11,4.05
9/1/16,Ready Wear,4558,Groceries,1,2.49,1.88
9/1/16,Bellings,4825,Womens,1,3,2.38
9/1/16,Bellings,5290,Accessories,1,1,0.35
9/1/16,Ready Wear,2101,Kids,2,1.99,1.65
9/1/16,Bellings,4883,Mens,7,3.71,3.61
9/1/16,Ready Wear,4551,Accessories,4,4.24,4.06
9/1/16,Bellings,2141,Womens,1,3,2.25
9/1/16,Ready Wear,3018,Kids,1,2,1.25
9/1/16,Ready Wear,4119,Kids,1,2,1.25
9/1/16,Bellings,4703,Accessories,1,2,1.25
9/1/16,Bellings,4825,Juniors,1,3,2.25
9/1/16,Bellings,6021,Juniors,1,3,2.25
9/1/16,Bellings,6030,Juniors,1,3,2.25
9/1/16,Ready Wear,2541,Accessories,1,1.79,1
9/1/16,Bellings,7320,Hosiery,2,0.79,0.35
9/1/16,Bellings,2120,Accessories,2,3,2.55
9/1/16,Ready Wear,3199,Kids,4,1.25,1
9/1/16,Ready Wear,4509,Mens,1,5,4
9/1/16,Bellings,4700,Kids,2,3,2.5
9/1/16,Bellings,3131,Home,1,2.99,1.9
9/1/16,Ready Wear,4215,Hosiery,5,0.49,0.27
9/1/16,Bellings,3690,Hosiery,2,5,4.39
9/1/16,Bellings,2064,Juniors,1,3.99,2.75
9/1/16,Ready Wear,4509,Kids,1,2.5,1.25
9/1/16,Ready Wear,2067,Kids,1,2.99,1.7
9/1/16,Ready Wear,2101,Home,2,0.9,0.26
9/1/16,Bellings,3134,Accessories,2,1,0.35
9/1/16,Bellings,4825,Hosiery,3,0.79,0.35
9/1/16,Ready Wear,4509,Home,2,1.89,1.2
9/1/16,Ready Wear,4558,Accessories,1,2.7,1.25
9/1/16,Bellings,4825,Mens,2,1.99,1.25
9/1/16,Ready Wear,2020,Intimate,1,2.99,1.5
9/1/16,Bellings,3977,Juniors,1,7,5.5
9/1/16,Bellings,4883,Womens,2,3,2.25
9/1/16,Ready Wear,3175,Home,2,1.99,1.2
9/1/16,Ready Wear,3175,Kids,-1,1,2.63
9/1/16,Bellings,870,Accessories,1,1.99,0.35
9/1/16,Bellings,2131,Accessories,1,1.99,0.35
9/1/16,Bellings,3977,Accessories,1,1.99,0.35
9/1/16,Ready Wear,4068,Hosiery,1,2.99,1.35
9/1/16,Ready Wear,4053,Accessories,1,3,1.35
9/1/16,Ready Wear,2480,Kids,1,2.99,1.25
9/1/16,Bellings,3630,Intimate,1,2.99,1.25
9/1/16,Bellings,4700,Home,1,3.99,2.25
9/1/16,Ready Wear,2830,Womens,1,3,1.25
9/1/16,Ready Wear,4558,Womens,1,3,1.25
9/1/16,Ready Wear,3018,Mens,1,3.99,2.02
9/1/16,Ready Wear,2015,Kids,2,2.74,1.75
9/1/16,Ready Wear,2650,Womens,2,1.99,1
9/1/16,Ready Wear,4053,Shoes,2,1.99,1
9/1/16,Bellings,7018,Juniors,5,6.2,5.8
9/1/16,Ready Wear,2015,Kids,1,2.99,1
9/1/16,Ready Wear,2101,Accessories,1,2.99,1
9/1/16,Ready Wear,2795,Juniors,1,9.99,8
9/1/16,Ready Wear,2830,Kids,1,2.99,1
9/1/16,Ready Wear,2101,Juniors,1,3,1
9/1/16,Ready Wear,3551,Womens,8,5.75,5.5
9/1/16,Bellings,4012,Accessories,1,3,1
9/1/16,Ready Wear,4068,Shoes,2,1.5,0.5
9/1/16,Ready Wear,4509,Shoes,1,12,10
9/1/16,Ready Wear,3550,Hosiery,10,0.49,0.27
9/1/16,Bellings,2141,Womens,2,4,2.9
9/1/16,Ready Wear,2350,Juniors,1,2.99,0.75
9/1/16,Ready Wear,2480,Intimate,1,5.99,3.75
9/1/16,Ready Wear,3148,Kids,1,5.99,3.75
9/1/16,Ready Wear,3175,Intimate,1,5.99,3.75
9/1/16,Ready Wear,4551,Kids,1,3.49,1.25
9/1/16,Bellings,4680,Juniors,13,3.92,3.75
9/1/16,Ready Wear,3550,Womens,2,2.39,1.25
9/1/16,Bellings,2478,Intimate,3,1.78,1
9/1/16,Ready Wear,2031,Hosiery,11,0.49,0.27
9/1/16,Bellings,6021,Shoes,1,5,2.55
9/1/16,Ready Wear,2015,Juniors,1,7.99,5.5
9/1/16,Ready Wear,2020,Juniors,1,3.99,1.5
9/1/16,Ready Wear,3066,Juniors,1,7.99,5.5
9/1/16,Ready Wear,3353,Womens,1,3.99,1.5
9/1/16,Bellings,3500,Mens,1,3.99,1.5
9/1/16,Ready Wear,3551,Intimate,1,4.99,2.5
9/1/16,Ready Wear,4053,Womens,1,3.99,1.5
9/1/16,Ready Wear,6330,Womens,1,5.99,3.5
9/1/16,Ready Wear,4215,Womens,11,5.73,5.5
9/1/16,Ready Wear,6530,Intimate,2,3.49,2.19
9/1/16,Ready Wear,4551,Kids,1,4.99,2.35
9/1/16,Ready Wear,3148,Intimate,1,3.99,1.25
9/1/16,Ready Wear,3353,Kids,1,3.99,1.25
9/1/16,Bellings,3915,Kids,1,3.99,1.25
9/1/16,Ready Wear,4558,Kids,1,3.99,1.25
9/1/16,Bellings,7320,Home,2,3.25,1.88
9/1/16,Bellings,3280,Shoes,1,4.99,2.11
9/1/16,Bellings,2485,Shoes,2,4,2.56
9/1/16,Ready Wear,2800,Home,2,4.99,3.5
9/1/16,Ready Wear,2800,Groceries,2,3.99,2.5
9/1/16,Ready Wear,2020,Accessories,1,3.99,1
9/1/16,Ready Wear,3551,Mens,1,12.99,10
9/1/16,Ready Wear,3175,Kids,5,2.6,2
9/1/16,Ready Wear,4053,Accessories,1,4,1
9/1/16,Bellings,4655,Juniors,4,4.5,3.75
9/1/16,Ready Wear,2015,Intimate,1,4.99,1.96
9/1/16,Bellings,4703,Juniors,7,5.42,4.96
9/1/16,Ready Wear,3551,Juniors,3,6.66,5.5
9/1/16,Bellings,2120,Home,2,3.99,2.25
9/1/16,Bellings,3134,Kids,2,3.99,2.25
9/1/16,Ready Wear,4558,Kids,2,2.99,1.25
9/1/16,Bellings,4305,Womens,1,6.99,3.5
9/1/16,Bellings,5290,Womens,1,7.99,4.5
9/1/16,Bellings,6027,Womens,1,6.99,3.5
9/1/16,Bellings,3179,Kids,2,2.25,0.5
9/1/16,Ready Wear,6530,Kids,4,1.99,1.1
9/1/16,Ready Wear,2116,Kids,2,3.49,1.7
9/1/16,Ready Wear,3551,Womens,3,1.99,0.78
9/1/16,Bellings,4870,Home,9,2.77,2.37
9/1/16,Ready Wear,3018,Accessories,4,2.37,1.46
9/1/16,Bellings,3030,Juniors,3,3.99,2.75
9/1/16,Bellings,7010,Home,3,2.99,1.75
9/1/16,Ready Wear,2795,Kids,1,4.99,1.25
9/1/16,Ready Wear,4509,Womens,1,4.99,1.25
9/1/16,Bellings,6052,Accessories,1,5.99,2.16
9/1/16,Ready Wear,2101,Womens,2,2.99,1
9/1/16,Ready Wear,4509,Mens,2,5.99,4
9/1/16,Ready Wear,3076,Juniors,2,5.5,3.51
9/1/16,Bellings,3131,Kids,1,6.99,3
9/1/16,Ready Wear,3148,Kids,1,7.99,4
9/1/16,Bellings,3429,Mens,1,7.99,4
9/1/16,Bellings,3500,Home,1,7.99,4
9/1/16,Ready Wear,3550,Intimate,1,5.99,2
9/1/16,Bellings,4220,Home,1,7.99,4
9/1/16,Bellings,4802,Juniors,1,7.99,4
9/1/16,Bellings,6450,Home,1,7.99,4
9/1/16,Bellings,3030,Womens,80,3.15,3.1
9/1/16,Bellings,6010,Accessories,2,3,1
9/1/16,Bellings,2790,Womens,6,4,3.33
9/1/16,Ready Wear,2020,Accessories,4,2.99,1.96
9/1/16,Ready Wear,2067,Intimate,1,7.99,3.75
9/1/16,Ready Wear,2650,Intimate,1,7.99,3.75
9/1/16,Bellings,2750,Intimate,1,12.99,8.75
9/1/16,Ready Wear,3076,Mens,1,7.99,3.75
9/1/16,Bellings,3131,Womens,1,12.99,8.75
9/1/16,Bellings,4570,Intimate,1,7.99,3.75
9/1/16,Bellings,4825,Home,1,7.99,3.75
9/1/16,Bellings,4870,Mens,3,4,2.59
9/1/16,Bellings,3280,Intimate,5,1.86,1
9/1/16,Bellings,6030,Home,4,2.99,1.9
9/1/16,Ready Wear,2350,Shoes,1,7,2.55
9/1/16,Ready Wear,2480,Kids,5,1.99,1.1
9/1/16,Bellings,2750,Juniors,5,4.19,3.3
9/1/16,Bellings,4012,Womens,7,5.28,4.64
9/1/16,Bellings,5343,Home,2,4.99,2.75
9/1/16,Ready Wear,2031,Womens,1,9.99,5.5
9/1/16,Ready Wear,2617,Juniors,1,9.99,5.5
9/1/16,Ready Wear,4119,Womens,6,7.43,6.66
9/1/16,Bellings,2064,Mens,1,7.99,3.25
9/1/16,Ready Wear,2067,Mens,1,7.99,3.25
9/1/16,Bellings,4220,Juniors,1,9.99,5.25
9/1/16,Bellings,6027,Juniors,1,9.99,5.25
9/1/16,Ready Wear,3175,Womens,37,3.27,3.14
9/1/16,Ready Wear,2560,Womens,2,7.99,5.61
9/1/16,Ready Wear,3076,Groceries,17,5.58,5.3
9/1/16,Ready Wear,2560,Juniors,2,2.99,0.6
9/1/16,Bellings,4680,Accessories,1,6.99,2.16
9/1/16,Ready Wear,2795,Womens,4,1.99,0.78
9/1/16,Ready Wear,2830,Accessories,5,1.99,1
9/1/16,Ready Wear,3018,Shoes,5,3.99,3
9/1/16,Ready Wear,6330,Hosiery,6,1.83,1.01
9/1/16,Bellings,4012,Home,4,2.99,1.75
9/1/16,Ready Wear,4068,Intimate,4,2.49,1.25
9/1/16,Bellings,4655,Home,4,2.99,1.75
9/1/16,Ready Wear,2480,Juniors,2,7.99,5.5
9/1/16,Bellings,4570,Mens,2,3.99,1.5
9/1/16,Bellings,2120,Mens,1,7.99,3
9/1/16,Ready Wear,3175,Kids,1,7.99,3
9/1/16,Bellings,7010,Mens,1,7.99,3
9/1/16,Bellings,3915,Intimate,20,3.5,3.25
9/1/16,Ready Wear,2350,Mens,2,4.99,2.44
9/1/16,Ready Wear,2116,Home,5,8.6,7.57
9/1/16,Ready Wear,2067,Kids,3,2.99,1.25
9/1/16,Ready Wear,4068,Kids,3,2.99,1.25
9/1/16,Ready Wear,3018,Kids,2,4.99,2.35
9/1/16,Ready Wear,4119,Accessories,6,2.99,2.11
9/1/16,Ready Wear,4551,Mens,3,2.79,1
9/1/16,Bellings,3630,Juniors,1,9.99,4.5
9/1/16,Bellings,5043,Mens,1,9.99,4.5
